energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.010430253565295375,0.09541190172365495,0.09484008014066644,0.00022570512572259944,0,-0.010430253565295375,0.009103430990524389,0.0009597590854602589,0.008994640801088033,0.0008768866296610191,5.094280377745442e-08,4.9664088314111465e-09,10073.849536622178,0.004919212880767715,0.0550847451501073
primary,-0.002805129667706091,0.05836403821818038,0.058296588276507015,0.0001388794934202404,0,-0.002805129667706091,0.0034063609571332197,0.0007462429565583319,0.003398492204680575,0.0007346396615880504,1.92875136926626e-08,4.169311470698025e-09,19721.234932289248,-0.00014812539357072124,0.03193980031728528
secondary,0.0164782864648102,0.272532286101752,0.2720336615991316,0.000654186473891629,0,0.0164782864648102,0.07427384696784721,0.024007254884573212,0.07400231304303086,0.018490650541170026,4.2795994262276295e-07,1.0693257304072759e-07,2911.4553601755965,-0.008202327448447596,0.19710776512798123
