energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.007660805183389318,0.09655864155368525,0.0962542639192427,0.00022897862607338515,0,-0.007660805183389318,0.009323571258693071,0.0007652796245661451,0.009264883322635227,0.0006783506435502177,5.2431211198455134e-08,3.838876823380556e-09,8679.867034745525,0.012589143631708856,0.07358936969851533
primary,0.007767335637494369,0.07262314562498015,0.07220657710736317,0.00017199326162105005,0,0.007767335637494369,0.005274121280467074,0.0011310082656000254,0.005213789777561584,0.0011031919103189499,2.958168204304697e-08,6.25922289079698e-09,16098.533052984487,0.003295157256099593,0.0368478890795036
secondary,0.03741268226232289,0.2922865318492297,0.28988223109806033,0.0007102910874637316,0,0.03741268226232289,0.08543141670045078,0.03091846345738297,0.08403170790638925,0.023619936497936908,5.045134289304104e-07,1.4181046001073408e-07,2722.733580245053,-0.0345039198240597,0.20125788029353742
