energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.010100739441888046,0.09372869574081458,0.09318284964520714,0.0002216666216882564,0,-0.010100739441888046,0.008785068405274193,0.0008945540495584298,0.00868304346800128,0.000817376622673083,4.913609117068459e-08,4.625416468368294e-09,10283.862799406827,0.004288010684457715,0.05323133282633251
primary,-0.0007565659549423565,0.05803765050713344,0.05803271908453014,0.00013820792512071745,0,-0.0007565659549423565,0.003368368876388167,0.0007331462457960422,0.003367796484343989,0.0007218003369086217,1.910143056617384e-08,4.093899106491456e-09,19948.362666767563,0.00017905316826566142,0.031032838193028624
secondary,0.01362425919567006,0.26886442912839,0.26851901387407234,0.0006447094808390473,0,0.01362425919567006,0.07228808125053504,0.022978568904033082,0.07210246081190425,0.017753002213149127,4.156503146837539e-07,1.0234104180891593e-07,2958.9081017877916,-0.01173494794915337,0.1940831490258242
