energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.009861692527499754,0.09374529864287458,0.09322514702661935,0.0002218616240196758,0,-0.009861692527499754,0.008788181017641741,0.0009000878319386843,0.008690928038134796,0.0008228557063398457,4.9222580212647994e-08,4.6603861901773095e-09,10331.824801081975,0.004998844081917089,0.05357151278559678
primary,-0.0007222955959819298,0.058225966216444144,0.05822148599022976,0.00013869819038223104,0,-0.0007222955959819298,0.003390263141838495,0.0007658838198229108,0.0033897414309105203,0.0007543899356520022,1.9237188015305603e-08,4.281253105813942e-09,20116.029900833342,0.0004372000889421197,0.030737400775542448
secondary,0.014173446697828837,0.26854800734855583,0.2681737229103251,0.0006442125123580503,0,0.014173446697828837,0.07211803225088001,0.022924268497491018,0.07191714565958382,0.01772325792175205,4.1500976107867114e-07,1.0227498558491244e-07,2980.0415313163785,-0.009828903227339172,0.19123278532680182
