energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.00904544301699851,0.09402612061206732,0.09359001719190602,0.00022273222695748471,0,-0.00904544301699851,0.008840911357355031,0.000894279360942376,0.008759091317981263,0.0008161176473137668,4.960964492544048e-08,4.6223181413243995e-09,10234.097817094245,0.005516949610535567,0.05353712542462802
primary,-0.0004974457325739454,0.0583672427644847,0.058365122938887355,0.00013904142631548447,0,-0.0004974457325739454,0.0034067350279282913,0.0007539535412289855,0.003406487575671435,0.0007423476976784719,1.93325182318443e-08,4.212975999746002e-09,19845.55592392778,0.0010407405442512561,0.03133641367011672
secondary,0.017008579385560618,0.26880702032735726,0.2682683775709641,0.0006442896695697659,0,0.017008579385560618,0.07225721417727227,0.02290252199596638,0.07196792240455735,0.017681416995306183,4.1510917831431804e-07,1.0198597145955101e-07,2961.930163233024,-0.007522910157579899,0.193932660867784
