energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.016234388859534085,0.09829825759379329,0.09694839897766841,0.0002306286255452202,0,-0.016234388859534085,0.009662547445975741,0.0009147940669351777,0.009398992064333176,0.0008214292437894454,5.31895629208774e-08,4.648526368416207e-09,9276.637767452845,0.0007029030264807171,0.06299253924388076
primary,-0.007115701013510615,0.0664574623901667,0.06607541983541797,0.00015737745834876817,0,-0.007115701013510615,0.004416594307340422,0.0009408182640000591,0.004365961106426746,0.0009213119587244273,2.476766439631826e-08,5.226511377852583e-09,17516.57278463845,-0.009937327070956547,0.03463602108868333
secondary,0.03272930520439175,0.2909240345150884,0.2890771288763158,0.0007074443633917328,0,0.03272930520439175,0.08463679385853634,0.02958169670652211,0.08356558643937412,0.022418309831869734,5.004775272947341e-07,1.3426412413106526e-07,2636.5498954142404,-0.02510998256514439,0.21371267450024928
