energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.018565322327131557,0.09664182091233763,0.09484181754976045,0.00022561822784514276,0,-0.018565322327131557,0.009339641549252339,0.0008643878736868651,0.00899497035614205,0.0007771589694183446,5.0903584735982756e-08,4.398033110370708e-09,9328.20390742031,-0.0022778251130889404,0.06416701630073865
primary,-0.0034247357530197433,0.06849881229106249,0.06841314544960056,0.0001629531735914983,0,-0.0034247357530197433,0.004692087285286213,0.0009613968736327574,0.004680358470308201,0.0009393811905400128,2.6553736783540978e-08,5.329523589112243e-09,16764.4222287746,-0.008305753031267824,0.03520441601332334
secondary,0.02617005669534432,0.2876145243439305,0.2864214425390456,0.0006978718345629246,0,0.02617005669534432,0.08272211461358536,0.02891698695073608,0.08203724274614782,0.022074038704592926,4.87025097476222e-07,1.3104549216828814e-07,2742.4163967181908,-0.032277944272684614,0.20301560001820954
