energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.010083789392156445,0.09371257641371138,0.09316847197196232,0.00022172634484761124,0,-0.010083789392156445,0.008782046978095695,0.0008991679097090608,0.008680364169590327,0.000822043560583581,4.916257199948182e-08,4.655769613385706e-09,10277.669498897632,0.005110251378873698,0.05311635182985938
primary,-0.0006417432721079804,0.05847078962406997,0.058467267807166705,0.00013928465501355638,0,-0.0006417432721079804,0.0034188332392622485,0.0007504941591336162,0.0034184214048349525,0.0007388057384157318,1.9400215122245417e-08,4.1928681579580136e-09,19918.646658323483,0.0010476526497751031,0.030897858200398913
secondary,0.014553774779011769,0.27006854460665697,0.26967611393232377,0.0006482035044409783,0,0.014553774779011769,0.07293701878595786,0.023434312514697714,0.07272520642563966,0.018114503805314545,4.2016778316956534e-07,1.0465602342260693e-07,2961.7704019418907,-0.010360085542088936,0.19207416576381714
