epoch,loss,target_primary_cl_mean_relative_error,target_primary_cl_ms_relative_error,target_primary_loss,target_total_cl_mean_relative_error,target_total_cl_ms_relative_error,target_total_loss,train_time,val_loss,val_target_primary_cl_mean_relative_error,val_target_primary_cl_ms_relative_error,val_target_primary_loss,val_target_total_cl_mean_relative_error,val_target_total_cl_ms_relative_error,val_target_total_loss
0,74.79507116699219,0.11451985262916424,0.10754263281077146,30.556627353668212,0.14633260304667056,0.09559199238568544,28.68454412841797,96.91928041697247,52.48014305053711,-0.09630882707118989,0.06435999300718308,16.615287354125975,-0.1549778698348999,0.09575485098361969,20.511520706176757
1,35.59925665283203,0.007401279002195224,0.02099803689494729,10.843495531082153,0.012596185076283292,0.020333219647407533,9.939504390716552,155.19045787397772,35.54170429443359,-0.007652902100682259,0.011484465727210045,9.71427014251709,-0.04990351197957993,0.018600063470602037,11.710326875305176
2,30.275663538457305,0.003925978830458169,0.011865999909348966,8.397523188427508,0.009447540077598711,0.014908902615552376,8.635725871719819,206.33979332397575,26.96230229675293,0.03947714685201645,0.008839363273978234,6.833617540588379,-0.001335970647111535,0.015446026478409767,7.796240897827149
3,27.255567420959473,0.0028897059566807,0.009162305921316147,7.5058441200256345,0.009294731864705683,0.013610276237130165,8.332371904373169,216.00429821698344,24.790394573364257,-0.0613907540345192,0.010536612874269486,6.92286475982666,-0.027938335562348367,0.014959733201861381,7.351818692321777
4,24.38951012420654,0.0018016661370638758,0.008131261425092816,6.792318555831909,0.00872726064559538,0.012950891129672527,7.902438919067383,225.71849292499246,21.8697653717041,0.0008431216559559106,0.006600998381972313,5.628494535064697,0.010907893461883068,0.012335317711830138,7.319266642913818
5,22.65185344394608,0.002818060769201827,0.007474935825612332,6.658616991839485,0.008651301673093924,0.012338634840383682,7.732169041880913,235.39306188799674,25.71691485961914,0.06632975824594498,0.012193028902411461,8.086629148254394,0.03445605358600617,0.01851061674147844,9.947923532409668
6,21.411729385375978,0.001927771044196561,0.006815643881447613,6.4166235275268555,0.008561670490540563,0.012361613366752863,7.796274078369141,244.9123005529982,21.428463233032225,0.00882988586038351,0.0074728012150526045,6.968979942321777,0.07161029045581818,0.023633535499572755,7.704834930725098
7,20.145889221191407,0.0012748802837450057,0.00677764399908483,6.279599577903747,0.0075841340770712124,0.011982616167515517,7.49997665977478,254.5327352649765,17.966684906616212,0.007859576377868653,0.004881156091988087,4.9813674534606935,-0.0075472423712909225,0.010891252551674844,6.967770202789307
8,19.565766817348564,0.0020539728620857386,0.0065788832290438505,6.295728289424288,0.00780860373030777,0.011833703340305602,7.511508970666866,264.1099336769839,17.64788948486328,-0.004029909869469702,0.005755948302745819,5.101468113250732,0.013175536994338035,0.0125052454072237,7.08525824584961
9,18.859316104888915,0.0016926935486262665,0.006227133261039853,6.134302049636841,0.008799285720451735,0.01173587205633521,7.5227297573089595,273.768908041995,19.60251489440918,0.06489153137207031,0.009330467079281807,7.231451458435059,0.04546209456920624,0.013342115653157235,7.428285670471191
10,18.225353202819825,0.0016897503171931021,0.006370975205674767,6.118340869903564,0.008220251871505753,0.011664518672972917,7.3209374847412105,283.37621330298134,19.449094626464845,0.04722947158098221,0.00650006687015295,6.466686951751709,-0.01157648798853159,0.010830357865989208,8.375687801818847
11,18.08629156004859,0.0023746350801393586,0.00635511285283906,6.187739794308861,0.008151397442417519,0.011718868234431993,7.48066132640476,293.07196800099337,17.628665802612304,0.03157115004062653,0.00694057405680418,6.099881617736816,0.04365819243788719,0.012644988333880901,7.271944204101563
12,17.655598247528076,0.0022120680340449324,0.006219158611260355,6.071730212211609,0.008351107012596913,0.011525822907686233,7.455444845199585,302.76113937297487,17.471486828308105,0.027160887917280198,0.007692644145786762,6.722429490966797,0.01020457353323698,0.011452231739163399,6.749927875213623
13,16.984592960357666,0.0016512127828318625,0.006018886825069785,5.918585109710693,0.008001093133701943,0.011430454812943936,7.199377813339233,312.3973752759921,16.13309475189209,0.030889073210954666,0.007331230292916298,5.439110953674317,0.025879459213018416,0.012148872576057911,6.981007391357422
14,16.937372594682312,0.0021194682217661326,0.005928960404195333,5.977851154409814,0.007934624577967571,0.01139371918879611,7.342311801925191,321.87009484900045,15.250842660217286,0.004656064096353948,0.007412273378074169,4.918417125701905,0.015893755882382392,0.012647842876613141,6.806492142333984
15,16.604791114807128,0.0012032876002485864,0.005814000992104411,5.833398398399353,0.007708057125797496,0.011358009245246648,7.355015832901001,331.5123203849944,17.829492932128908,-0.052580107707977296,0.00763375759601593,6.824449769592285,0.01773662122607231,0.012060345786809921,7.687451683502197
16,16.145827350616454,0.0012530863522551953,0.005724440259858966,5.791061421394348,0.008701764715544414,0.011196171123534441,7.125973436355591,341.10617338499287,15.485888919677734,-0.012770254757106305,0.005619825016856194,5.553204207458496,-0.024969994087815285,0.012508206404447556,6.80005314666748
17,16.472734321031673,0.002191355445077144,0.00607488450018192,5.957264255303382,0.008036714393303212,0.011478051108980153,7.408115439005053,350.72650537698064,17.401485140686034,0.050342168828248976,0.00919770581394434,7.492019405670166,-0.011374687266051769,0.011774951345324516,6.901500630187988
18,15.85629088973999,0.001418379281880334,0.005719111584126949,5.738478716850281,0.008005625709658489,0.011220595519989728,7.202237257003784,360.34877417999087,14.736333303222656,0.01548504653006792,0.004983262954205274,5.120541597290039,0.02551358255803585,0.012602815382182598,6.791244673919678
19,15.446091808319093,0.001700703768292442,0.0055735617224127055,5.640609313964844,0.008534954385831952,0.011008933313190937,7.037257152557373,369.98062219200074,15.519306128234863,0.007171767151206732,0.009415183665156365,6.063865993652343,0.022665622264146805,0.01103965974509716,6.754506658630371
20,15.987463809979994,0.00204253805658974,0.005781783895529032,5.9544857458813745,0.008331826561182342,0.011317702538607944,7.364329008341398,379.33509374497226,17.852851957397462,-0.0739295910859108,0.010691216185390949,7.803118521881103,-0.04581927350044251,0.015315358061492442,7.323107762451172
21,15.617847030639648,0.0014350120291346685,0.005863582128658891,5.757217430114746,0.008094663471914829,0.011263446344062686,7.221063776016235,388.9256755509996,15.21987270904541,-0.017055773668289184,0.005160511606037616,5.5816133651733395,-0.006898092174082994,0.01008064660847187,7.0519289015197755
22,15.170438411712647,0.0013158393307239748,0.005462884288281202,5.576504841804504,0.007920976252760737,0.010989829365164041,7.083388372421265,398.5509019829915,14.86586922821045,-0.03511112582802772,0.005808190141767263,5.494476490478515,0.02845746048927307,0.010849690821170807,6.9304278465271
23,15.522895057510421,0.0026022406730051013,0.005689265487536946,5.826702824726371,0.009063268660949059,0.011009726800479059,7.30406351888299,408.0385749519919,14.64059405670166,-0.010336825974285603,0.006062685123980045,5.317401710510254,0.021510623432397843,0.011965959854722022,6.94696130355835
24,14.756692108154297,0.0015623053254093975,0.00555082446616143,5.448013132095337,0.008183662910480052,0.010900515098124742,7.024164150238037,417.75489418697543,13.434433579711914,0.030470291117429733,0.00485342132538557,4.62577935798645,0.008253147068023681,0.009027110202014446,6.611621309509277
25,14.683030590624915,0.0014871705812598936,0.0051830360634856415,5.526619973583564,0.008549425711874704,0.01081897739209632,6.991433886021416,427.45981417997973,13.668693380737304,-0.016047891226410867,0.005622755541503429,4.922889103088379,0.00032854290038347245,0.011756657484173774,6.610374864807129
26,14.976537548065185,0.0019226614667568356,0.005361542756669223,5.617609084129334,0.008733359512756578,0.01104716394469142,7.219200193405151,437.0545485379989,13.840806409606934,-0.0039030861923098565,0.005277301134616137,5.062820227508545,-0.0023964343228936196,0.0102891465690732,6.698123453216553
27,14.47029267501831,0.0008912805209401994,0.005408717176876962,5.43203599357605,0.008499748813686892,0.010826660865917801,6.999358613967895,446.6613556559896,13.12637445678711,0.02890249083518982,0.005110271769464016,4.808244571380615,0.01906679407477379,0.010023568712472916,6.304206077575683
28,14.438897317138796,0.0015391001778081595,0.005176989116208756,5.53298339201309,0.008856868440759797,0.01060152373717935,6.93360680573308,456.32712938298937,13.486501857299805,-0.02513797474861145,0.0048297875283658505,5.1270756593322755,0.0030163428032398223,0.0102881862154603,6.421368455963135
29,14.402491271972655,0.0015222392560681327,0.0050609461320564155,5.4372201986312865,0.008991899988846853,0.010577918004244565,7.0738585033416745,465.8862446619896,13.43234574584961,0.023182995562553405,0.004967963795512915,5.229147818756103,0.013513963074088097,0.009638567976653576,6.345972504882813
30,14.09824499130249,0.0012993233490269632,0.005235394633375108,5.39507106590271,0.008246233602636493,0.010582653798162938,6.854881994247436,475.53313068597345,15.903533301391601,0.019602631662487983,0.006314973653256893,6.0038830281066895,0.02337258581519127,0.010827986073195935,8.078101690979004
31,14.1447061719264,0.0015697591062195822,0.004931075753232197,5.424358202006115,0.008581311526633877,0.010368487359161765,6.928272831668314,485.1319273400004,13.337401992492676,-0.02428125551342964,0.006328363185226917,5.317511570281982,0.009930284258127213,0.010177293691635132,6.271147413787842
32,14.003177364349366,0.0013747505481587724,0.0049062057072296736,5.322465106010437,0.008921953803277574,0.010422852015122771,6.946936555862427,494.7645105479751,13.306453161315918,-0.011220296894013881,0.004544842311441899,4.623016113357544,-0.008763621734231711,0.011104842312037944,6.970843036804199
33,13.001687953948975,0.0013242090891581028,0.0044509005621075634,4.834547729492187,0.009015698758419604,0.009887625988572835,6.547521684646607,504.54090384198935,14.079702248840333,-0.050244615070819856,0.007279588060230016,5.888995585174561,-0.008543443760424853,0.010186099386811257,6.598248806152344
34,13.105604835830201,0.001160715509232653,0.004341122362226147,4.948892205410286,0.00873805563759644,0.009727432049232735,6.590587616975221,514.1173628449906,13.58527198425293,0.022164848291873932,0.004281095051020384,4.935666099700928,0.040123405327796936,0.00981797637283802,7.102126191101074
35,12.999211696624755,0.0014934583742870018,0.004363867837004364,4.838207106590271,0.008923017401713878,0.00972046621516347,6.622597951889038,523.7502091479837,12.797800426330566,0.024053915954828264,0.004190964467525482,5.153490560150146,-0.001034410721734166,0.009296218213140965,6.117346611480713
36,12.854560005187988,0.0008991138893179595,0.004433835843577981,4.8499582490921025,0.008866935236146673,0.009900983788073064,6.482032192230225,533.4392368179979,12.112126688537598,0.0018731952699646353,0.004229414110779762,4.22868798538208,0.020085581246614456,0.009512400670647621,6.359531058044434
37,12.97989594642854,0.0014518341574590577,0.004333484196276539,4.884931428268474,0.009258124475885927,0.009803136384399768,6.5954425523701845,543.0516003659868,11.931424268188476,-0.0012253658752143382,0.0037339290836453437,4.135445165939331,0.027124560233354567,0.009914217198193073,6.3096862738037105
38,12.826807819366454,0.0008029694797005504,0.0043056855220347644,4.7810970277786256,0.008230140546220354,0.009802321493625641,6.57175883102417,552.8131370999909,13.191966850280762,0.019948132328987123,0.0039543216776847835,5.052905720062256,0.012585206981897355,0.009382328368127347,6.6760655619812015
39,12.597218734741212,0.0010693246106384321,0.004229694365523755,4.735869006156921,0.00913309114309959,0.009693719673901797,6.402525463104248,562.7001206549758,12.995984974365234,-0.030240568903684616,0.004801331219822168,5.194013884124756,-0.00810932115882635,0.009844649436175823,6.352776975097656
40,13.253681465589883,0.0016669063676093665,0.004761536871859295,5.060993396042709,0.009398714163538501,0.010037247346548425,6.727486990278556,572.3519383129897,12.028556287231446,0.00015245920654851944,0.0036773070448637007,4.396954339752197,0.014205824474096298,0.009722036524415016,6.164186795349121
41,12.820216457366943,0.0009210227824514732,0.004551004190929234,4.811366714477539,0.008519062613486313,0.009930395880714059,6.560136466979981,582.0828578789951,14.40036676147461,0.007860063166767359,0.00403821902602911,5.308072456207276,0.02586173366487026,0.009493794949948788,7.656016743164063
42,12.490754108428956,0.0008624221738427878,0.004188410127535462,4.6942303266525265,0.009138322728569619,0.009629234243184327,6.382073028564453,591.6834928889875,12.052763215942383,-0.012923082502484322,0.0043417489994317295,4.416139899215699,-0.0008816063211858272,0.009504888637065887,6.2323245652771
43,12.408468467357167,0.0014996777248323231,0.0040094738111825946,4.635895456818396,0.009692408607992488,0.00939630933845588,6.410340654068991,601.3044852189778,11.383058374328613,0.006016550950706005,0.004525176239460707,4.097430340118408,0.011246303961277009,0.009046462753415108,5.935678217773438
44,12.077571563720703,0.0005495206901105121,0.004089059996418655,4.465502917289734,0.00840791129344143,0.00938747370429337,6.268785457611084,610.943195653992,11.221671387329101,0.0014980913182348014,0.0035132187670469284,3.943316194000244,0.00506992957636714,0.009035930096507072,5.941813997955323
45,11.950889575958252,0.0008242675903020427,0.003955387940630317,4.425956468582154,0.008927279963856564,0.009372851010411978,6.194590803146363,620.5928912339732,11.27845924255371,-0.000424256428219378,0.003510267428159714,3.9072230766296387,0.012300085409283639,0.0088890375238657,6.044610310974121
46,12.25133557558507,0.0014076738454755345,0.003953014494426481,4.572555621523249,0.0092167466423001,0.009406458335646782,6.3573874653131055,630.2587213719962,11.680997901306153,-0.004616264823079109,0.003826201916337013,4.286157459793091,0.007751824869215489,0.009134127276539802,6.078003184814453
47,11.904694381713867,0.0005871285351458937,0.004094873869791627,4.372693369865417,0.008903766892268322,0.009351742764934898,6.219976287841797,639.889337474975,11.366779799804688,-0.0006749411915615201,0.0036862988105416297,4.015979160308838,0.006598226596415043,0.010516192361712456,6.044028350524902
48,11.995013827237715,0.0006949953719497422,0.003977619811281824,4.487874497216623,0.00871500706546964,0.009385404272082351,6.204149426393228,649.5219253569958,11.844873483276368,-0.0003256525792181492,0.003768137270659208,4.509429697265625,0.007641224962472916,0.011311190796792507,6.036154075317383
49,12.08909997177124,0.0012708410097984598,0.003905485239811242,4.474387904167175,0.00903556226217188,0.009432187475264073,6.318151710510254,659.1305909919902,11.235018619384766,-0.0027470873373746873,0.0034627702471613886,4.008032733612061,0.010040726882219315,0.008847300199270249,5.935281726989746
50,11.651572269439697,0.00048249851120635864,0.003972575866617262,4.235402811050415,0.008778889248380438,0.009272877423092723,6.13982654953003,668.8425822930003,11.338857269287109,-0.00026541977670043707,0.004676164076626301,4.096124852905273,0.009740482865273953,0.01035770599603653,5.971528401641845
51,11.747362771419814,0.000996754602383925,0.0038640676575670816,4.3635974851946635,0.009183012968352142,0.009223185383007594,6.1161147639676,678.4405687269755,11.112298401794433,-0.0039074523244798185,0.0034522059731185435,3.8868574674987793,0.007623639005720616,0.010222023276984692,5.960150967712402
52,11.764772808074952,0.0005787158648017794,0.003859536083880812,4.295344279289246,0.009268948626937345,0.009317461013793946,6.20599200630188,688.1389763009793,11.257163536987305,0.012402927675843238,0.003732179084867239,4.092682971954345,0.007896106942594051,0.008997117464840412,5.9027579563903805
53,11.567337577819824,0.0007743439362966455,0.003955151262693107,4.250732662200928,0.009041218284983188,0.009179827427491545,6.057152807235718,697.8866089629882,10.988391331176757,0.0029621416509896517,0.0033617347867786885,3.8210667528533935,0.009696590380072593,0.008777438349127769,5.909740984954834
54,11.719784365596658,0.0007978540884048847,0.00389066181865887,4.331618687984975,0.009125505825473402,0.009222391038520985,6.1325228628231425,707.5763551069831,11.165857927246094,0.001528395513528958,0.003520440115183592,3.9376374485778807,0.012635491768717765,0.008920056696534158,5.974915008087158
