epoch,loss,target_primary_cl_mean_relative_error,target_primary_cl_ms_relative_error,target_primary_loss,target_total_cl_mean_relative_error,target_total_cl_ms_relative_error,target_total_loss,train_time,val_loss,val_target_primary_cl_mean_relative_error,val_target_primary_cl_ms_relative_error,val_target_primary_loss,val_target_total_cl_mean_relative_error,val_target_total_cl_ms_relative_error,val_target_total_loss
0,64.797478515625,0.11405542719783261,0.10545168892294168,30.422330585479735,0.14479383428767323,0.09393633262813092,28.5481251373291,91.26988562900078,41.169256188964845,-0.09062367711782456,0.05527915778875351,17.65176614807129,-0.16165496921539307,0.08325025964260101,17.733558029174805
1,26.25279712677002,0.006582729306537658,0.020278531819581985,10.805328241348267,0.012187293767230585,0.019552288163453342,9.840701038360596,146.35627617900172,31.227574143066406,0.03603230027675629,0.03199963981211185,13.624419206848145,-0.014301318562030792,0.022549673517942428,12.233212409362793
2,22.168053044156128,0.0038358450551763865,0.011587815083413552,8.485804465505193,0.009605827406737252,0.01491563262880479,8.622789277050021,195.34775574100058,24.349878944702148,0.024209298537373542,0.011148027068972588,9.571601388549805,0.0012291370521485805,0.01611352858424187,10.053467428588867
3,20.284858856201172,0.0027693147060927005,0.008956687452271581,7.601304407119751,0.008394879266037606,0.013492029670625925,8.28155785560608,205.1833742259987,19.714730548706054,-0.05886662557840347,0.012228064849078655,8.111484835205077,-0.020313305699527263,0.013147024793922902,7.508451976013184
4,18.562363788604735,0.0015214014414232223,0.008032116094604134,6.887098260879517,0.007943378473166377,0.012849058479070663,7.838851100921631,215.0325797760015,17.8710424609375,0.0077620684188604355,0.006360187841057777,6.818356079711914,0.016746437125205994,0.012238405033946038,7.463288857116699
5,17.792936888834706,0.0014470563068929973,0.0071400057285930345,6.7140461753595035,0.007839092460677917,0.012114755059565089,7.7168131840405465,224.94999452999764,20.522399735717773,0.02326452959895134,0.00892110185533762,6.816037713165283,-0.0007341921550035477,0.015422448106408118,10.559149033813476
6,17.15233768081665,0.0011721248448593542,0.0067783527253195645,6.460788515090942,0.008586169130401685,0.012102614119648934,7.719168067932129,234.629911101998,15.751484097900391,0.03882692003250122,0.0069608528086543085,5.572664165649414,0.02425595603406429,0.013216257710456848,7.375429698638916
7,16.318553470611572,0.0007682362865889445,0.0065821056999266145,6.257736343383789,0.008180836640996858,0.011749452263116836,7.4068239936828615,244.40254676400218,16.069473334960936,0.010768740036189555,0.006629848960042,6.086678669586181,0.02333994244992733,0.013056903281211852,7.475190372467041
8,16.050992569947734,0.0016436123285035412,0.006221344934667084,6.222251630795907,0.008266138188188285,0.011514077821154128,7.447138632172663,253.93493520600168,13.550575261535645,0.0028754792267084123,0.004642987587526441,4.6904117512512205,0.030253807504177093,0.010949264030456544,6.590530068664551
9,15.623259235382081,0.0010801054288167506,0.0058847410529851915,6.025382978439331,0.008256599450367504,0.011416155964136124,7.430660238265991,263.7070185650009,14.60871148376465,0.0278396291077137,0.005800832624733448,5.20642332321167,0.05113210941195488,0.015587265301942826,7.327523029632569
10,15.152928859710693,0.0010234326949575916,0.005979984536767006,5.9162482738494875,0.008346384324482642,0.011411069128662348,7.23766026878357,273.4320137780014,14.721622899169923,0.02320604298710823,0.007317063820064068,5.954976903686523,0.04455232955694199,0.013034507786631584,6.843927660980224
11,15.283068718487558,0.0016447783542075586,0.00583404372429917,6.064476094298255,0.008497337706806735,0.011426276507109583,7.360329758025167,283.10922779599787,15.190127305603028,0.02128833909988403,0.008008397471308708,5.68337908782959,0.07310303761243821,0.015280363997220993,7.704575393371582
12,14.955966609954833,0.0006625831198762171,0.005714815695770085,5.88538374042511,0.008276080984738655,0.011156432267278433,7.3317783756256105,292.79700858199794,13.380347987060548,0.012412148357629776,0.004570276895686984,4.951327288665771,0.03121183168411255,0.0135086973336339,6.752421218566894
13,14.446114498138428,0.000663471115170978,0.005598853707313538,5.748648638725281,0.008629113669274375,0.011045133799314499,7.075581954956054,302.4332292820036,13.57923623626709,0.025479490765929223,0.006322637029141188,5.183720617523194,0.04030674083948135,0.010816419828534126,6.8215828428649905
