epoch,loss,target_primary_cl_mean_relative_error,target_primary_cl_ms_relative_error,target_primary_loss,target_total_cl_mean_relative_error,target_total_cl_ms_relative_error,target_total_loss,train_time,val_loss,val_target_primary_cl_mean_relative_error,val_target_primary_cl_ms_relative_error,val_target_primary_loss,val_target_total_cl_mean_relative_error,val_target_total_cl_ms_relative_error,val_target_total_loss
0,84.10566717529296,0.13062105530360713,0.13942210222780704,37.34694037246704,0.17094380991719663,0.13318991020321846,34.819880199432376,96.89133056199353,47.318795034179686,-0.17362922646522522,0.06614302249193192,20.764190579833983,-0.14810489722728729,0.05692040164113045,14.726426225891114
1,36.08639381408691,0.009103662399342283,0.02696062985435128,12.263334369659423,0.013860371140763163,0.033993778139352795,12.414956512451171,155.57563059599488,28.079748807373047,-0.02409967760026455,0.012912071366906166,7.7293285803222656,0.00038659525632858276,0.018272023193240165,9.496595686340331
2,30.89966825530743,0.006751856959546783,0.014599171997142687,10.005664068460161,0.010322030519651191,0.020559180484944907,10.693277837099007,207.23708354699193,23.08615470275879,-0.004322353048548102,0.006894861451685429,6.0435880276489256,0.016120564048886298,0.012111166017055511,7.521100226898193
3,28.51102619934082,0.005973896092735231,0.012158034309744836,9.407306163787842,0.010762322945753112,0.018095830101519824,10.250493753433227,217.8536884740024,25.547142626953125,-0.005379663986563683,0.009763475264906884,8.687540607910156,0.02346143688738346,0.014003842234313488,8.650170761413575
4,26.312273849487305,0.0037750182441668584,0.011166353285312652,8.840502521514892,0.009913478753063828,0.01664904923737049,9.8156259059906,228.27865715099324,21.390559330444336,-0.01196505655542016,0.007149258291423321,6.472142067108154,0.03360411041140556,0.012014511358737946,7.780637821655273
5,25.268643045620937,0.0039834888659312844,0.01066443042524647,8.788647732213716,0.009949595027046135,0.0160668795532926,9.728102765671617,238.83471607600222,19.82417582397461,0.019164570252895356,0.005722820584177971,5.659454682922363,0.0149938674390316,0.0127770123270154,7.787329915924072
6,24.0611326751709,0.0038124596630223096,0.010196859622374177,8.511491764068603,0.010524246285203844,0.01588663040846586,9.502091138839722,249.38655710300372,20.040632599487303,-0.007864241079092026,0.008593959949612618,6.705325570831299,0.013104406930804252,0.011023578112721442,7.591850070953369
7,23.076048820495604,0.0034394029676914216,0.010014866527169942,8.276818403244018,0.010842103580478579,0.015324105884879827,9.303076147079468,259.9383384870016,19.80868192687988,0.003800117377191782,0.0093376836925745,6.464790854797363,0.006181889437735081,0.011484570608735084,8.085779349517821
8,22.497545385363892,0.0036945241540215787,0.009722012845872836,8.181921821282762,0.009555699951997029,0.015174047540078003,9.250420685670045,270.4883584009949,22.041402563476563,-0.014414537290930748,0.00917421580195427,8.039057713928223,0.04528145385622978,0.011926409606933594,9.122076535339355
9,21.989045372009276,0.002478528802166693,0.00935935351252556,8.049807689666748,0.009810913096764125,0.014959390867501497,9.220166095733642,280.90548395199585,18.511394655151367,0.010237206783294678,0.006420327746123076,6.408884643402099,0.034939483950138094,0.011941463564038277,7.541643592529297
10,21.38462361907959,0.0021436240738257764,0.009554065860807896,7.93563027381897,0.010188296293956227,0.015189302999526262,9.01083156967163,291.6260413609998,19.697364349365234,0.03371730174899101,0.009534815059900283,8.003595062561034,0.0010008138713240623,0.014787464983463287,7.370614467926026
11,21.252928885578598,0.0031235315800911805,0.00930392159982715,7.994685840019563,0.00929712441128166,0.014713818419915285,9.039311236817472,302.20407746799174,21.08177057739258,-0.04538569463253021,0.009230441925525665,8.461244497375489,0.014845373024940491,0.010402868458032608,8.49451338684082
12,20.955090843200683,0.00219193502003327,0.00894951966777444,7.86487876701355,0.009664438985462766,0.014453259475529194,9.059671859741211,312.78269111699774,15.963963427734376,-0.017305404725670815,0.00570902513615787,5.001969017486572,-0.016862998417019843,0.011337473188340663,7.039224577636719
13,20.397127143859862,0.001999343890347518,0.009164160473272204,7.715725412368775,0.009804218059638515,0.014609810274094344,8.824356094360352,323.37046922800073,17.967293128051757,-0.04259118353009224,0.007957609106898307,6.794980642700195,-0.01648845651656389,0.012155599402785301,7.3865391275024415
14,20.488501937514652,0.002861334327382429,0.009097028612223404,7.810907218446941,0.009895767836196187,0.014599038175855271,8.984743508292357,333.8693297889986,17.705894608154296,-0.050675394966602325,0.007863900867849589,6.906899039459229,-0.00689737233325839,0.010634556831717492,7.168144171295166
15,20.383902042388915,0.0023346859317971394,0.00881602831929922,7.812636608123779,0.00875576199463103,0.014605984929949046,8.994786960601807,344.38950684899464,18.35562508972168,-0.022182532706856727,0.008245261437743902,6.312339028625488,0.00294451197296381,0.011886966641247273,8.4956652734375
16,19.835216293334963,0.002003988371347077,0.008641408553346991,7.667319787979126,0.009664745267946273,0.014069277875125408,8.70048532295227,354.94600899500074,15.562879814453124,-0.018797883148789406,0.005043090661615133,5.261669321899414,-0.0009650715336203575,0.011042430635988712,6.91454570892334
17,19.857891148161855,0.0032973629425531383,0.009023999440213556,7.703678191166387,0.008683331539212887,0.014373363933422442,8.824493144432946,365.5133353190031,16.25830127166748,0.01869361774623394,0.008304838308095933,5.954436083679199,0.011544156709909438,0.011948166107535362,7.0160008203125
18,19.52871823120117,0.002507688409066759,0.00884629526361823,7.568129573822022,0.009386234433739446,0.014299311555922031,8.73023134613037,376.051612234005,16.29589800140381,-0.036894950244426725,0.008479740060269832,6.480297910461426,0.006120563669130206,0.01020160363405943,6.6412174253845215
19,19.116424514770507,0.0020985706034116446,0.008566522762179375,7.446205654144287,0.009098739387001842,0.013879759043455123,8.54013635635376,386.53326310600096,16.17774245513916,-0.011296691726744175,0.0053150926758348946,5.722615887756348,0.03405084922790527,0.010954366835355759,7.371711587982178
20,19.3712214174968,0.0027693800287987972,0.008448939405132461,7.597509210581177,0.008904806984772135,0.014050829010056661,8.720001483055908,396.992275600991,18.293726947021483,-0.03860395891904831,0.008703320333957673,7.16743461807251,0.011992114982008934,0.011836223391890525,8.095528363952637
21,19.117475688934327,0.001965460890671238,0.00865361280180514,7.478792030334473,0.009310006297775545,0.014059853658080101,8.64236841392517,407.49005057199975,19.24555543762207,0.04049876033067703,0.008416763491630555,7.975787331542969,0.018335583609938623,0.009989599203765392,8.299543511657715
22,17.789236267089844,0.00198141071095597,0.007679267289116979,6.8140734100341795,0.009822029764996841,0.013308398969471455,8.107019779205322,418.12258857399866,16.983067791137696,-0.033490556992292406,0.0060585065625607965,6.178932071990967,0.015929743782281874,0.009977670632004738,7.994552342529297
23,17.952100168875685,0.002544536510575679,0.007558221721612107,6.97157657111766,0.009223379359344018,0.013317390229765568,8.214141030332332,428.5122107939969,16.007121839904784,0.003425070389956236,0.004997443983703852,5.540826761016846,0.011688491419553757,0.010044269454181194,7.731618558349609
24,17.558019824981688,0.0022459687902592123,0.007898541532456876,6.7759685001373295,0.008812435218133033,0.01323755007609725,8.073796875,439.04285252900445,16.239971959228516,0.012167461533546448,0.0055862201993167404,5.8008604861450195,0.04140213811159134,0.00987792871505022,7.754337302093506
25,17.48046273067809,0.0020000566309822925,0.007628713084319212,6.7711617090649945,0.008920089216609946,0.01323708286049167,8.054153023124814,449.4093120710022,16.321668299560546,-0.008398113409727811,0.006306115821897984,6.141376650238037,0.027591716582775115,0.009574144161939621,7.549079390411377
26,17.512700618743896,0.0023005081216106193,0.007654910765588284,6.787096641540527,0.009412911087274552,0.013367741409689188,8.11887706375122,459.8820888899936,15.317519056396485,-0.02433802442610264,0.0058160122795403,5.631291901702881,0.018049600982666017,0.010323722981810569,7.101726124267578
27,17.19006140136719,0.0017249417174607516,0.007816077133640647,6.623475734710693,0.009071089675999247,0.013499350842088462,8.0083125705719,470.5301779529982,14.369933360595702,-0.022464551807641984,0.0047981178653985265,4.831440414428711,0.014291621302962304,0.009477616703808308,7.001205202331543
28,17.204075401333462,0.002284950101977565,0.007517446619826352,6.734027812839114,0.00874371973784264,0.013222836838110232,7.953936273146951,481.11086879100185,19.08313140625,0.020274616132974623,0.007350939927995205,8.267727140045166,0.02706374344587326,0.01205789013683796,8.310534757385254
29,17.367345977783202,0.002160740314691793,0.007429893444292247,6.758822931289673,0.009386787736671977,0.013325493536889553,8.118049835205078,491.50571703599417,14.091859447021484,0.0016321055145561696,0.004896691035926342,4.705114831237793,0.0008550549698621034,0.008981073188185692,6.9121139088439945
30,17.14574610900879,0.002053901249426417,0.007616003593429923,6.688309272766113,0.008938232990913094,0.013082306910306216,7.995306144714355,502.1187852299918,14.67706952392578,0.007469254580140114,0.004852709967643022,5.3594767637634275,0.015298096270561218,0.009835381872653962,6.878423774414062
31,17.157023878148813,0.0028156301487988734,0.007708488993536675,6.702620722838266,0.009324722590133117,0.013354859912392611,8.027644892506153,512.6070397709991,15.743492989807129,-0.019381867025494576,0.006804170436561108,5.994867032165527,0.015371615246534347,0.009309498898983002,7.335194195251465
32,17.067342933654785,0.002187504202593118,0.007268500920385122,6.621971141815186,0.009258166280924343,0.013029012765735388,8.04357502746582,523.0783370889985,16.34352645599365,-0.040016406778097154,0.009777235215604306,6.321726652679444,0.0024581448908150196,0.014752331915199757,7.632765080566406
33,16.835668548583985,0.0015926736771361902,0.007576324325054884,6.577841812133789,0.009718732611567247,0.013106962088495494,7.890545246124268,533.6413518369955,20.2213876171875,-0.03586391233086586,0.008547132251113653,8.605284844818115,-0.009510709125101567,0.01674665601491928,9.263865014038085
34,17.024029800349485,0.0023476092776636695,0.007475706134626341,6.716531159030971,0.009015778015296669,0.01301321122848026,7.969280600113141,544.1025727499946,15.210974598083496,-0.0064066136895120146,0.00424930098682642,5.778356343688965,0.0017725287541002035,0.010316828110516072,7.108556501770019
35,16.512659755706785,0.001972259008442052,0.007393401341512799,6.3691652965545655,0.009158932622056455,0.012978238549083471,7.855920766830445,554.567577859998,15.422230570373536,0.0019305081845074892,0.005471361531168222,5.602853245544433,0.023786519004106523,0.01157540626913309,7.549874461364746
36,16.109108913421633,0.0011830996207427232,0.006981086406856775,6.269356325149536,0.00967368927912321,0.012820363875478507,7.587696615219116,564.9955645879963,16.31012528808594,0.0017731210972368717,0.006327045305073262,5.907845530090332,0.024157242146730422,0.011687923330962658,8.165347785491944
37,16.306440251594992,0.0022284809130310983,0.007102789797067724,6.3160531492616965,0.009390005856841917,0.01284545574686195,7.764959904522899,575.4661673399969,14.390339136657715,-0.01660687632918358,0.004620463801771403,5.1018688836669925,0.0011132845505326986,0.009003500361442566,7.071464598236084
38,16.22119575881958,0.000994893736904487,0.007205209836363792,6.263812076568604,0.008932077436998953,0.012849161006510257,7.7532152137756345,585.9740123459924,16.332494766235353,-0.010194040758609772,0.004764348599985242,6.285737847900391,0.01574279014289379,0.009082299797832967,7.85262484008789
39,15.95075358581543,0.0013054699387867004,0.007171395918354392,6.197950826644897,0.009023573514423334,0.012810349281877279,7.569114377975464,596.5019047469978,15.9628733493042,0.001992755412682891,0.0052136773607134815,6.464563291473389,0.003489919718801975,0.009694205030202865,7.324066335754394
40,15.979721954530776,0.0023206503171006865,0.006964996757387716,6.176897973622976,0.008990961415373254,0.012705428280596575,7.647222455149267,606.8696029290004,17.298458746643067,0.01760277056157589,0.005253762391656637,7.409580630950928,0.025225486845970153,0.009328299385011197,7.743621625671387
41,15.736102333068848,0.0016059795260662214,0.006902471136301756,6.057674989700318,0.009128060790360906,0.012737391553819179,7.541843566894531,617.4251876519993,15.34627906829834,0.0011505828318558633,0.004899910429567098,5.615999936523438,0.017798985914587975,0.009896191827654839,7.601438168640136
42,15.615958984375,0.0015208953800611197,0.006788575785234571,6.022147130966187,0.009137079778593033,0.012554073333740234,7.471664976119995,627.884315296993,15.440920247497559,-0.0018087386517226696,0.004172574045211077,5.8206063394165035,0.011097952026724815,0.009230139844715594,7.503212856292724
43,15.890944841262018,0.0028118169487340154,0.006786427080113797,6.147982060277372,0.00920777274901625,0.012677719478064238,7.632047670031458,638.2983248200035,13.62365467224121,-0.003470239259675145,0.004001665174812079,4.644827142868042,0.011978457108736039,0.009169508289992809,6.874329524993897
44,15.649210357666016,0.001239035811740905,0.006812516670674086,6.035591623306274,0.009136744710849598,0.012546051274985075,7.514066699981689,648.7888552119985,15.401476555786132,0.00882313033491373,0.004482926939278841,6.0037556959533696,0.017820330599546432,0.00895122794687748,7.303686445159912
