energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.007427942068365063,0.09676231171058138,0.09647678811094784,0.00022960305671410495,0,-0.007427942068365063,0.009362944967575714,0.0007761048474513566,0.009307770644204726,0.0006884401089855052,5.27175636524605e-08,3.899202790191995e-09,8664.170948686266,0.012178976154639348,0.07311219623666056
primary,0.007578354338049556,0.07226105949626307,0.0718625720737119,0.00017123101852322057,0,0.007578354338049556,0.0052216607195224715,0.0010936024938433251,0.005164229265049437,0.0010663367531735211,2.9320061704499504e-08,6.054157899692705e-09,15975.538882902196,0.0035751155031800005,0.03746690838997765
secondary,0.03728957584807764,0.2917725720776126,0.2893798910599285,0.0007095107476385462,0,0.03728957584807764,0.08513123381678563,0.030658727195072014,0.08374072134985609,0.02341140022390379,5.034055010146088e-07,1.4073711653294786e-07,2727.3686703446315,-0.03451013610945777,0.1998648413148389
