energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.009930963804407852,0.094536769816152,0.0940137054114327,0.0002236455538727497,0,-0.009930963804407852,0.008937200847272108,0.0009144525986264031,0.008838576805187648,0.0008345790396419218,5.0017333767048997e-08,4.722866509034876e-09,10166.332101468392,0.005396239781344731,0.05394038954680463
primary,0.0009118749669789746,0.05861940337868456,0.058612310451965056,0.0001395907706100744,0,0.0009118749669789746,0.0034362344524729352,0.000752715163158026,0.0034354029365175325,0.000740907455945664,1.9485583239514414e-08,4.202422298748132e-09,19617.200076622954,0.002186692310431957,0.03176491941421877
secondary,0.007805208662523859,0.2704425622701062,0.2703299062348721,0.0006486870127253423,0,0.007805208662523859,0.07313917948722026,0.02322425935499289,0.07307825820495473,0.01787491977892907,4.2079484047852833e-07,1.0292629027700304e-07,2937.0179104171084,-0.01344541009394197,0.194761282075278
