energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.009004387913779397,0.09438592516857908,0.09395543554380871,0.00022360102037129965,0,-0.009004387913779397,0.00890870286992861,0.0009049502807772586,0.008827623868226792,0.0008255852939525844,4.999741631108636e-08,4.6759051199073475e-09,9815.777466892287,0.005486290986396396,0.05895055184187485
primary,-0.00014940210609641066,0.058303861831549945,0.05830367041176019,0.00013889868248179104,0,-0.00014940210609641066,0.0033993403044724666,0.0007313446090789238,0.0033993179834831606,0.0007197890945733128,1.92928439951774e-08,4.085166135826937e-09,19215.652398712886,0.0017530062543978239,0.03243241101430767
secondary,0.014921125596944206,0.27142100549477816,0.2710105574229842,0.0006509206270422569,0,0.014921125596944206,0.0736693622237964,0.023547287447777177,0.07344672223471661,0.018120112517316257,4.2369766270908495e-07,1.0453086384273762e-07,2943.529748312526,-0.008167658001134682,0.1945609194023389
