epoch,loss,target_primary_cl_mean_relative_error,target_primary_cl_ms_relative_error,target_primary_loss,target_total_cl_mean_relative_error,target_total_cl_ms_relative_error,target_total_loss,train_time,val_loss,val_target_primary_cl_mean_relative_error,val_target_primary_cl_ms_relative_error,val_target_primary_loss,val_target_total_cl_mean_relative_error,val_target_total_cl_ms_relative_error,val_target_total_loss
0,79.25372807312012,0.12025784515962004,0.10784776662290096,30.247420608520507,0.1431303304610774,0.09171105153858662,28.008156452178955,94.25140585599001,54.21228068603516,-0.08515037013530731,0.07974545515060424,18.01282766784668,-0.11897583104133606,0.07487151767015457,16.314538966674803
1,38.59482236480713,0.008868477538693697,0.02216531930491328,11.076347236633302,0.013316170188831165,0.01946590352803469,9.759495460510253,151.1599967910006,33.98193901855469,0.056873344507217406,0.016931861649155618,9.303629617614746,0.02080329622209072,0.017112638106942177,9.221379969787598
2,30.508632873757815,0.0037853815416238096,0.012816942169450346,8.546600665228423,0.009407712270719633,0.015207890607806168,8.615032200213076,201.02150429900212,26.163757658081053,0.04213769405007362,0.008910979797542096,7.244918692321777,0.016487663596868516,0.012889890768826007,7.4939172230529785
3,25.869191452026367,0.0021242321926401926,0.00956679263152182,7.677790140151978,0.00984650800016243,0.013868348769843579,8.33269264793396,210.7400508159917,25.21225101257324,-0.05095277619123459,0.010247250811457633,8.395701750183106,-0.049424627015590666,0.01775342951118946,8.358528145751952
4,22.455896629333495,0.001592766251647845,0.008773756852373481,7.035377731323242,0.009773303730762564,0.01313785183802247,7.993613788604736,220.44027407300018,20.981723700561524,-0.03721085253596306,0.007281457413136959,6.832590836486816,0.007768037836253643,0.01117877872645855,7.611448343811035
5,20.55093213648464,0.002593085007469713,0.007842181766778047,6.858205209905258,0.009182161631588767,0.01272547701846067,7.841159135134389,230.0713412329933,23.560950102539064,0.03344268350362778,0.008352347349226475,6.908221298980713,0.02582330599665642,0.02134178001523018,11.417468829650879
6,19.274925327301027,0.002631257863715291,0.00744509965647012,6.6432503261566165,0.008822013203403912,0.01255086749792099,7.872992408752442,239.74619707399688,17.261379510498045,-0.0274633629322052,0.006380524549484253,5.760897861633301,-0.010996577517688275,0.011834878153502941,7.161418234710693
7,18.0608819732666,0.0022143543170532213,0.0074894107393920425,6.451224400520324,0.008697809481760486,0.012609091985970735,7.589618780136108,249.46548861799238,15.829591206359863,0.01115149302959442,0.007089814615100622,5.128799367675781,0.007612373142838478,0.01225317010462284,6.966460193023682
8,17.399679276473552,0.002425657912964671,0.006825670693649263,6.386711946398513,0.008148150191116909,0.012069161287031263,7.5823832246589165,258.95826086799207,17.568514224243163,0.05295345299720764,0.008429149821698666,6.975004995422363,0.01692597313463688,0.012667658097445965,7.440142286376953
9,16.57404751205444,0.0017762403003289365,0.006247939946129918,6.1170170831680295,0.008837732460466213,0.011970661319792271,7.550370935440063,268.55137952099903,17.221881712341307,0.040144376356601716,0.007884574690461159,7.277679487457275,0.026868316689133646,0.012197107293605805,7.265664501953125
10,15.866188819885254,0.0013365531765157357,0.006025560176931321,6.0400929441452025,0.008608147538034246,0.011573427494615316,7.339103448867798,278.17909594900266,16.591098157348632,0.026055612478852273,0.0073286674815416335,6.342863720092773,-0.016398566088974477,0.011653599020838738,7.948253471527099
11,15.761176662472034,0.002399746052763748,0.005810366616645239,6.117623172440392,0.008334370322157492,0.011288347034451649,7.4645282941230935,287.7025301949907,15.074628670959473,0.04198258594751358,0.006866965715885162,5.337549695281982,0.0672788034248352,0.014298697288036346,7.685451807556152
12,15.42362703704834,0.0016021252484060824,0.005759747760370373,5.972228949546814,0.00870871203322895,0.011491637872532011,7.490378795623779,297.3924766470009,15.488247505187989,0.017886916860938074,0.005654443114101887,5.806578476257324,0.014118769126534461,0.013332659433484077,7.8116999465942385
13,15.040864242553711,0.0005967772053554654,0.006150305523537099,5.967697142601013,0.008649740739609115,0.011498327102512121,7.264770868301391,307.0278863709973,14.158439385681152,0.0067430658902600405,0.005767331795990467,5.041002232666016,0.03412519437909126,0.010444836233258247,7.356130380554199
14,15.035762722236443,0.0015332511986474637,0.005700320089869851,5.92588210886958,0.00842165901961412,0.011287333672782751,7.421246359931045,316.7404687160015,15.673677169189453,-0.03136420417070389,0.008322704803347588,7.419636212463379,0.019142445843219755,0.010184163250327111,6.637533533782959
15,14.766410442352296,0.0008491752856643871,0.005717925321310759,5.817563973426819,0.008210045045125298,0.011245181934908033,7.371268703460693,326.3475480479974,14.680782508239746,-0.01014144809961319,0.00560751599997282,6.081102819671631,0.010320928126573562,0.010064668770432472,7.0733954788208
16,14.71746565246582,0.0009150292113190517,0.005694775559939444,5.905995946884155,0.009076933085918426,0.01120821837335825,7.305066802978516,335.8843300169974,12.911376390991212,-0.0001730907073058188,0.0044702187564969065,4.611432613830567,-0.004314321491960436,0.01088288855701685,6.8398473512268065
17,15.428100530369587,0.0017557500445190676,0.005951034881661969,6.324890522435437,0.009471699571411554,0.011357509275214216,7.648538646692545,345.5272515760007,17.367930511474608,0.040054257524013516,0.009091455663591623,8.663228610687256,0.031238113683462142,0.013032694412469865,7.244831297607422
18,14.948639598846436,0.0005299489299650304,0.005969176840037107,6.059503888130188,0.008728661187109537,0.011411629192531109,7.445053045272827,355.08944599400274,15.177265252685547,0.014504320603013038,0.005402870600223542,6.764613281402588,-0.007629456847533584,0.010673158960938454,6.985957174377441
19,14.517267112731934,0.0008066909471526742,0.005894632991403342,5.82243552684784,0.008867309457040392,0.011304028484970332,7.277415491104126,364.7269476079964,15.46620905822754,-0.00742787142008543,0.005713493392467499,6.669095841369629,-0.01600075957596302,0.012244733038842678,7.387306137847901
20,14.944540240596258,0.0014284356159660597,0.005926095718446171,5.997861160067209,0.008290190632148121,0.011613377467521963,7.568485935000428,374.4095766519895,15.488719266967774,0.042030545542240144,0.0069836706914007665,7.279088332824707,0.005024275031089783,0.011935902270376683,6.846533473205566
21,14.718092277526855,0.0014669323007110507,0.006182472717016935,5.917117820739746,0.007820012513897382,0.011518721148371696,7.457127521514892,384.01586286499514,16.18824923095703,0.04660018508434296,0.0071764645686745645,7.241051003723144,0.010254213379323482,0.009990294227004051,7.629139462432861
22,13.199805854797363,0.0007168233512202278,0.004761716601438821,5.1228903875350955,0.008528719648486003,0.010439145054668189,6.814962743759155,393.8243433269963,13.268958336791993,0.008628704046159983,0.0048677112467587,4.581075564041138,0.03184214453577995,0.010133689585328102,7.4781537437438965
23,13.402259693025265,0.0014308025336218738,0.0047900762319567506,5.264143432239125,0.009018413808602108,0.01036926367732386,6.961496264843193,403.4133431549999,13.36245400817871,0.024157708128094674,0.004932877777814865,5.314108776245117,0.03554889977216721,0.01015365018248558,6.896921738586426
24,12.951813713073731,0.000456581863691099,0.004842503074556589,5.037189843177796,0.008806537356809713,0.010197977920994163,6.789765174865723,413.0148866620002,16.652457990112303,0.06037148227572441,0.00797213687375188,6.912714471282959,0.04840964144468308,0.011668133548498154,8.635659531555175
25,13.079444458328148,0.0006330516255208242,0.004736719547707209,5.173520556657435,0.009348354818752,0.010310344310419215,6.816923650978392,422.67167654199875,13.431416702575683,0.006340414645373821,0.005674050597846508,5.937140781097412,0.01946403598666191,0.010043510030210019,6.422797098999023
26,13.089468826293945,0.0013341133308131248,0.004686668346635997,5.134344052314758,0.009488981155911461,0.010305449742823838,6.902586544036866,432.27460344899737,14.983089849853515,0.02292590864777565,0.0060553818449378015,7.103164227294922,0.017119854912757873,0.010243436443507671,6.842283839263916
27,12.28339129638672,-0.0001240426239091903,0.004549736026674509,4.732246244430542,0.008519701642682776,0.00999849734827876,6.534038579940796,441.96136685999227,11.346265741577149,0.01661514485836029,0.004255613162517547,4.275537579345703,0.017056590861678125,0.009340265472829342,6.072009939575195
28,12.301491581780795,0.0008012907688546444,0.004260237448878003,4.8202167422334625,0.009074934066566386,0.009721001950900632,6.496331601428212,451.65425501100253,12.63693902191162,0.005522985822558403,0.004460466636568308,5.44045395248413,0.012811268163323402,0.009832082423567772,6.223214564056397
29,12.294684673309327,0.000552608018508181,0.004297448654659092,4.7345650091171265,0.00928284950577654,0.009860245691612363,6.596946186065674,461.28692623799725,11.512650749816894,0.012037737317681313,0.004140422960966826,4.26409187423706,0.020642538219094276,0.009114836761057376,6.2962724038696285
30,12.055325817108153,0.00015525077300844713,0.004379240188747645,4.690230561256409,0.00873748922883533,0.009732586298137903,6.422293380737305,470.96083825299866,11.51924335357666,0.009856452240794898,0.004155146727263927,4.324197683105469,0.01343340590596199,0.009451304273605347,6.261487248687744
31,12.161078204692798,0.0009516350445762931,0.004307670638238215,4.757109344958219,0.009217106860371707,0.009712073524692342,6.476546996499978,480.44250316500256,12.897098030090332,0.018913249558210374,0.005156931427866221,5.834268603973388,0.010810063950419425,0.010411903185844422,6.1418631903076175
32,12.09665934753418,0.0007167547938297503,0.004298932436853647,4.634566337585449,0.00915428463392891,0.009824317498132586,6.547193777084351,490.1509579679987,12.772625735168457,-0.029487114849090577,0.0052132174065709115,5.215781249237061,-0.005085740767270326,0.009371502231955528,6.646366068572998
33,11.6381404876709,0.0003041205538902432,0.004134912702254951,4.4669067678451535,0.009657653132686392,0.009577683512121439,6.2665076808929445,499.84669436900003,11.848672697753907,-0.024340719338655472,0.005091417576372623,4.900257595825195,0.0008004268354177475,0.0090888257843256,6.049029666748047
34,11.788585003280026,0.0005066037557161563,0.004083274348794231,4.570339427992907,0.009403731414963616,0.009409205388832548,6.3237218947756455,509.3858880409971,11.129001805419922,0.008097992901951075,0.003541352950632572,3.9927406938934324,0.022063689298033713,0.009015150558650493,6.246721361999512
35,11.626889194488525,0.000632214929210022,0.004042507602833211,4.401163750648498,0.009560554129071534,0.009490503257140518,6.33962919807434,519.1536953739997,10.9222038180542,-0.0021370510655641557,0.0038746895933151246,4.033000320358276,0.007394281959980726,0.008724913043081761,6.006631920471191
36,11.476845508575439,2.381375851109624e-05,0.004045726169832051,4.417462268829346,0.009769159841584042,0.009483368273824453,6.180745315551758,528.820207605997,11.452285020141602,0.003453030418679118,0.004014855646193027,4.3471743962097165,0.007468499395549297,0.009120395585298539,6.230742002716064
37,11.694842157269735,0.0010810425666963328,0.004060764312781781,4.517886761028584,0.009865427146273663,0.009400830760215983,6.305694790932173,538.4670942709927,11.097384550170899,0.011700394787490367,0.004173480576276779,4.138449135284424,0.02612109241247177,0.009793818164467812,6.090608914489746
38,11.551131549835205,-6.40863417647779e-05,0.004038445582613349,4.357160926818848,0.009147485599387438,0.009527932630851865,6.329085710525512,548.0238113959931,11.21998032989502,-0.004212116329967976,0.003883944443911314,4.127015701446533,0.0032485312436521053,0.009096214844286441,6.230725721740723
39,11.324807067871093,-0.00030015546968206763,0.0039280697423964735,4.329971663475036,0.009410203075036407,0.009389571269974112,6.136346248626709,557.6924484710034,10.905263793640136,0.005167702301889658,0.003870237011164427,4.031818279266357,0.0021708546590805053,0.009532014818787574,6.018632855682373
40,11.655127909098523,0.0010968428563735933,0.00407683557278295,4.502380833456285,0.009452146539535695,0.009377058879930041,6.300295906469218,567.3775313119986,11.005442933654786,-0.001116265384592116,0.00407259332716465,4.225097792282105,0.015402050604224206,0.009176036450564862,5.930460140228272
41,11.377892467498778,6.67749693384394e-05,0.004040052025578916,4.315059685707093,0.009216311789234169,0.009435999957844615,6.215555072784424,577.0042580659938,11.240732938232421,0.005418640891164541,0.0039035205850005148,4.144159698562622,0.0036465410666167734,0.009206238016486169,6.252460845031738
42,11.302279811859131,-6.492854910902679e-06,0.00394415726326406,4.3224414567947385,0.009631764067802579,0.009389931496232748,6.13807865524292,586.6353829750005,11.23573362915039,-0.006872688109278679,0.00403407832339406,4.288917541503906,0.010433751360177993,0.0092724641636014,6.107753395690918
43,11.568187057135102,0.0014256643610515449,0.0040077447210082095,4.457678207388333,0.009891534981047063,0.009350890745418372,6.27351058519526,596.2863318939926,11.093950552368163,-0.0036005288019776345,0.003933820362687111,4.040985634689331,0.02384692128658295,0.00959417598426342,6.2179296005249025
44,11.273855587005615,-0.00010901956434827298,0.004073151042684913,4.284055550575256,0.008988210982875899,0.009392089746892452,6.157474676132202,606.114755468996,10.831277892456054,0.003324561591371894,0.0037910534971952437,3.9684483304595948,0.006536727219223976,0.009415371607244014,6.032581688232422
45,11.255500591278077,0.0002655511857010424,0.003980488364584744,4.299501611709594,0.009031175751180854,0.009395473020151257,6.128060024261474,615.7721313219954,11.040415208435059,-0.004344781321138144,0.0040794737842679025,3.999768218307495,0.02385904284596443,0.008981426958739757,6.2147600563049314
46,11.518026749752092,0.0015031099569667449,0.004013136442948001,4.443263145214332,0.009979415423569869,0.009416117397831703,6.250643908354013,625.3946546349907,11.026850075073241,0.016838979977369307,0.0042909598313272,4.234222305908203,0.014812082765698432,0.00955901413500309,5.970035058288574
47,11.165091857910156,0.00015175045654177666,0.004024534468539059,4.217341875076294,0.009173783920472488,0.009343056501820683,6.127139739990234,635.1983272869984,11.015124675598145,0.02063155029773712,0.004167297664880752,4.237881734771729,0.017327403374314307,0.009172248165011406,5.958669028167725
48,11.319608415224643,1.1548783672106585e-05,0.003934071462722924,4.368694618300363,0.008920089897008198,0.009375735233886575,6.134567872900548,644.7982638609974,12.33102639038086,-0.0050196500077843665,0.004351966166198254,5.071229914703369,0.01379236375272274,0.009299872574210166,6.445617930297852
49,11.363668907165527,0.0012820520200766622,0.003918268952518702,4.329050281524658,0.009581892280955798,0.009387261876836419,6.22193634223938,654.3776216039987,10.991945450744629,-0.001297728077173233,0.0034940922477841377,4.1436405760955815,0.013256872256994248,0.009218220615088939,6.0372783316040035
50,10.95516674041748,-7.814303785562516e-05,0.003970480962656438,4.105096329689026,0.009243569940212183,0.009264025488868356,6.040960411071778,664.0108761099982,10.83507457763672,-0.0011843294614180923,0.003908671132177115,4.024497040023804,0.0103564966994524,0.00941325580149889,6.003358990478516
