energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.008925675502174614,0.094547370714813,0.0941251168706534,0.00022400300960570367,0,-0.008925675502174614,0.008939205309084281,0.0009044290980185241,0.008859537625914161,0.0008245197064605635,5.017734831241297e-08,4.669793644818032e-09,9953.946240630337,0.005212893101540434,0.056972761663002996
primary,0.0009539954367135907,0.058599958331801094,0.05859219239109895,0.0001395841226809137,0,0.0009539954367135907,0.0034339551164888245,0.0007259493863658142,0.003433045009195554,0.0007141573386237543,1.9483727304600367e-08,4.053091876469416e-09,19358.150431451362,0.0029692382252126527,0.03227178470514167
secondary,0.014566529722143168,0.2696118264237309,0.26921804018192,0.0006471575503774764,0,0.014566529722143168,0.07269053694753999,0.0232247917024531,0.07247835315939391,0.017940877540731426,4.18812895010576e-07,1.0367055174859585e-07,2980.068528031145,-0.011493672076816007,0.18944209639466286
