energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.008203323080523578,0.09482456999603382,0.09446906671164518,0.00022482341774549122,0,-0.008203323080523578,0.008991699074932719,0.0009054955708936768,0.008924404565369267,0.0008246449186395309,5.0545569166763654e-08,4.6705801454654135e-09,9878.849218361918,0.005490647300125475,0.05626709714427967
primary,0.00023839032143587572,0.05935543908498485,0.05935496035737867,0.0001414017623299319,0,0.00023839032143587572,0.0035230681489713473,0.0007275602818810822,0.003523011319025993,0.0007151482726987858,1.9994458390010554e-08,4.058744376988559e-09,18748.934475436425,0.00254564020051588,0.033387176569052796
secondary,0.0139229134778313,0.2704294024164272,0.2700707577128534,0.0006485373452681457,0,0.0139229134778313,0.07313206169130591,0.023373934418589377,0.07293821417159474,0.018025635971368404,4.2060068820745404e-07,1.0394544178306996e-07,2961.2531328713026,-0.008351753942610929,0.19150660255605606
