energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.018801100696857146,0.09904831096074425,0.09724755275462167,0.00023143803758620942,0,-0.018801100696857146,0.009810567904176289,0.0008535588846727198,0.009457086516762926,0.0007573116420702659,5.3563565241755676e-08,4.28930320944728e-09,8781.904693451392,-0.0032401546341447635,0.07019905207490644
primary,0.017472441103607343,0.07130486955191469,0.0691310221513941,0.00016471943691812944,0,0.017472441103607343,0.00508438442181557,0.001006253144130208,0.004779098223696543,0.0009804021791814071,2.7132492898625624e-08,5.566061612322634e-09,15600.802410939423,0.015002628827882298,0.03960160830868643
secondary,-0.06003319507389486,0.2792684001955949,0.27273953662244615,0.0006578852706756155,0,-0.06003319507389486,0.07799083934780696,0.023869814153125297,0.07438685483702664,0.017787243130949863,4.3281302937192777e-07,1.0349342771042134e-07,2866.1330868025284,-0.0829020471072858,0.20344851648596313
