energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.00955594610814175,0.09533918769164793,0.0948590776029451,0.00022575104853740234,0,-0.00955594610814175,0.00908956070970327,0.0009296339924469879,0.00899824460368156,0.0008470138785516064,5.0963535915736583e-08,4.79724925493032e-09,9855.97892171646,0.004813119995524128,0.057663005047193044
primary,-0.0005490521414084469,0.05958043325901493,0.059577903362555036,0.00014193588401479349,0,-0.0005490521414084469,0.0035498280273319324,0.0007727763141573276,0.003549526569077947,0.0007601750351336963,2.0145795171060912e-08,4.314471311574278e-09,19357.898036150273,0.0018200379594845197,0.03228851645760333
secondary,0.013852788314159743,0.27339080602998406,0.27303961814661154,0.0006567812918851802,0,0.013852788314159743,0.07474253282172436,0.02409140956891031,0.07455063307764744,0.018504963356303767,4.313616653703663e-07,1.0707262274592465e-07,2910.1633103113527,-0.009886118773466724,0.19543305630286859
