energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.010582741848859652,0.09357423722058392,0.09297388583024004,0.00022117258277878563,0,-0.010582741848859652,0.008756137871414113,0.0008939580688147241,0.008644143446374509,0.0008172881183915117,4.8917311373038786e-08,4.625043258116063e-09,10284.175241371859,0.005122182232253807,0.05319979148530258
primary,-0.0016809447180236607,0.05927550882223942,0.059251669773858116,0.00014111200791594558,0,-0.0016809447180236607,0.003513585946135383,0.0007663091999122047,0.0035107603709903317,0.0007539639137113247,1.991259877806989e-08,4.276390103674854e-09,19790.121476621134,1.5805360061422942e-06,0.03138509882469009
secondary,0.013575857393807044,0.2704497832021162,0.2701088323807548,0.0006486179144552444,0,0.013575857393807044,0.07314308523407166,0.023450193264826488,0.07295878133009467,0.018100282347267817,4.2070519895227066e-07,1.0437239695036582e-07,2941.3772908615642,-0.009674321382931833,0.19529144077109306
