energy,mean,rms,stdev,stderr,median,m1,m2,m4,x1var,x2var,m1var,m2var,a,mu,sigma
total,-0.013896934809758838,0.09472635836288977,0.09370143100074795,0.00022299591614495206,0,-0.013896934809758838,0.008973082968694616,0.0009153768217633277,0.008779958171587929,0.0008348606038002503,4.972717861732649e-08,4.7284123175083085e-09,10029.595753227999,0.0014934284261872185,0.056867946666384755
primary,-0.004743779521546408,0.059353052324460316,0.05916317584512415,0.00014094913750070423,0,-0.004743779521546408,0.0035227848202301244,0.0007596579416448647,0.0035002813760810813,0.0007472479287552209,1.9866659362192425e-08,4.241179055240594e-09,19474.20317067472,-0.0034563539990967724,0.03168980271902953
secondary,0.017199480978431356,0.27109385877711956,0.2705477002688092,0.0006507939201618506,0,0.017199480978431356,0.07349188026666884,0.023749747356037836,0.07319605812074141,0.01834869089090745,4.2353272651962906e-07,1.0617062285338813e-07,2949.8491728352355,-0.012907652966466407,0.1925964350243416
